"SurveyId","agegrp","LB","SB","TRM","n_LB","n_SB","n_TRM","LB_fph","SB_fph","MSC_fph","AB_fph","TRM_fph","n_LB_fph","n_SB_fph","n_MSC_fph","n_AB_fph","n_TRM_fph","noAdj","adjSB","adjTRM","adjAll","adjSB_fph","adjTRM_fph","adjAll_fph","adjAB_fph","adjMSC_fph","adjMSCSB_fph"
"BO2008DHS","15-19",0.917071918061693,0.00109091461817203,0.0818371673201345,689,2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00118956277767,1.08923745859878,1.09042702137645,NA,NA,NA,NA,NA,NA
"BO2008DHS","20-24",0.889153455053301,0.00983489779432444,0.101011647152375,1541,17,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01106096786604,1.11360429021368,1.12466525807973,NA,NA,NA,NA,NA,NA
"BO2008DHS","25-29",0.873768675678777,0.0114533752040864,0.114777949117137,1487,14,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01310801762857,1.13135965194446,1.14446766957303,NA,NA,NA,NA,NA,NA
"BO2008DHS","30-34",0.871877445873059,0.0046153302145728,0.123507223912368,1034,7,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00529355385487,1.1416566336209,1.14695018747577,NA,NA,NA,NA,NA,NA
"BO2008DHS","35-39",0.869212258984136,0.0102634061130109,0.120524334902853,752,10,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01180770980497,1.1386592672355,1.15046697704047,NA,NA,NA,NA,NA,NA
"BO2008DHS","40-44",0.821786089274203,0.0182098935906843,0.160004017135113,349,9,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02215892168091,1.19470275686514,1.21686167854605,NA,NA,NA,NA,NA,NA
"BO2008DHS","45-49",0.855509181770088,0.0208276953964061,0.123663122833506,61,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02434537914989,1.14454914741843,1.16889452656832,NA,NA,NA,NA,NA,NA
"BR1996DHS","15-19",0.855183402281148,0.0024012987844056,0.142415298934447,462,2,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00280793427234,1.16653187907362,1.16933981334596,NA,NA,NA,NA,NA,NA
"BR1996DHS","20-24",0.881894378685503,0.00800174376433262,0.110103877550164,1026,6,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00907335839498,1.1248492792462,1.13392263764119,NA,NA,NA,NA,NA,NA
"BR1996DHS","25-29",0.871529412086683,0.00584720915275646,0.122623378760561,970,7,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00670913576945,1.14069907115007,1.14740820691952,NA,NA,NA,NA,NA,NA
"BR1996DHS","30-34",0.886247330065085,0.00504837614697304,0.108704293787942,604,4,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00569635131832,1.12265683641604,1.12835318773436,NA,NA,NA,NA,NA,NA
"BR1996DHS","35-39",0.797080074804843,0.0105393251529184,0.192380600042239,300,6,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01322241702692,1.24135667936417,1.25457909639109,NA,NA,NA,NA,NA,NA
"BR1996DHS","40-44",0.784553026321543,0.0318990149462055,0.183547958732252,117,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04065883869669,1.23395226654447,1.27461110524116,NA,NA,NA,NA,NA,NA
"BR1996DHS","45-49",0.545269100535745,0,0.454730899464255,10,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.83395684629382,1.83395684629382,NA,NA,NA,NA,NA,NA
"BU2010DHS","15-19",0.889079097614118,0.026119455475552,0.0848014469103299,417,11,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02937810094247,1.09538121764183,1.1247593185843,NA,NA,NA,NA,NA,NA
"BU2010DHS","20-24",0.934305864853211,0.0179479697583876,0.0477461653884014,1840,32,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01920995086679,1.05110335617545,1.07031330704224,NA,NA,NA,NA,NA,NA
"BU2010DHS","25-29",0.954248032442679,0.0177659258151986,0.0279860417421224,1833,31,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01861772328702,1.02932784851595,1.04794557180297,NA,NA,NA,NA,NA,NA
"BU2010DHS","30-34",0.936203466655388,0.0193993906369643,0.0443971427076478,1304,21,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02072134031534,1.04742253611414,1.06814387642948,NA,NA,NA,NA,NA,NA
"BU2010DHS","35-39",0.91793235425162,0.0134700105800354,0.0685976351683445,963,15,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01467429546158,1.07473059953777,1.08940489499936,NA,NA,NA,NA,NA,NA
"BU2010DHS","40-44",0.862617193139411,0.0103561881386879,0.127026618721901,389,7,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01200554338709,1.14725723035916,1.15926277374625,NA,NA,NA,NA,NA,NA
"BU2010DHS","45-49",0.816265851399685,0.0112740516533862,0.172460096946928,74,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01381173993014,1.21127932358214,1.22509106351228,NA,NA,NA,NA,NA,NA
"BU2016DHS","15-19",0.921084138837431,0.0287149568390757,0.0502009043234928,744,21,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.03117517241728,1.05450197458275,1.08567714700003,NA,NA,NA,NA,NA,NA
"BU2016DHS","20-24",0.930391201674335,0.0228634255273552,0.0467453727983094,3110,74,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02457399154916,1.05024270727645,1.07481669882561,NA,NA,NA,NA,NA,NA
"BU2016DHS","25-29",0.939245743812181,0.0158543832195658,0.0448998729682537,3283,55,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01687990957001,1.04780418039055,1.06468408996056,NA,NA,NA,NA,NA,NA
"BU2016DHS","30-34",0.940576594861245,0.0156861893514704,0.0437372157872848,2722,42,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01667720570251,1.04650042965798,1.06317763536049,NA,NA,NA,NA,NA,NA
"BU2016DHS","35-39",0.90629255025294,0.0250677534206829,0.0686396963263768,1546,42,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02765967061484,1.07573679857262,1.10339646918747,NA,NA,NA,NA,NA,NA
"BU2016DHS","40-44",0.861586866036498,0.0364581759516564,0.101954958011846,754,29,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04231514823267,1.11833392781492,1.16064907604759,NA,NA,NA,NA,NA,NA
"BU2016DHS","45-49",0.789318946578492,0.0384837116863091,0.172197341735199,87,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04875559094727,1.21815939232377,1.26691498327103,NA,NA,NA,NA,NA,NA
"CI2021DHS","15-19",0.797985020198476,0.0325156065578802,0.169499373243644,1195,48,223,0.811245977591841,0.0254555805746459,0.0599563727283792,0.103342069105134,0.163298441833513,1652,57,117,162,279,1,1.04074713902498,1.21240921690671,1.25315635593169,1.0313783750894,1.20129337629292,1.23267175138232,1.1273868493153,1.07390652697762,1.10528490206703
"CI2021DHS","20-24",0.863958242166363,0.0185706698678645,0.117471087965772,2262,50,280,0.869012676786184,0.0182313297227835,0.0605370107534804,0.0522189827375522,0.112755993491033,2613,55,175,134,309,1,1.02149486973039,1.13596847883668,1.15746334856707,1.02097935992166,1.12975183964868,1.15073119957034,1.06009001264593,1.06966182700276,1.09064118692442
"CI2021DHS","25-29",0.879024227065582,0.0208633347103199,0.100112438224098,2241,47,268,0.881287342474698,0.0190165605475475,0.070094812832917,0.0296012841448376,0.0996960969777546,2531,56,194,99,293,1,1.02373465266136,1.11389041978775,1.1376250724491,1.02157816143614,1.11312552918076,1.1347036906169,1.03358868636615,1.07953684281461,1.10111500425075
"CI2021DHS","30-34",0.886987250733813,0.0150161761317458,0.0979965731344415,1845,41,192,0.872055395803547,0.0148891245923688,0.0888918042804035,0.0241636753236803,0.113055479604084,1999,42,179,47,226,1,1.01692941597449,1.11048250474104,1.12741192071554,1.01707359952592,1.12964254352203,1.14671614304795,1.02770887656903,1.101933666953,1.11900726647892
"CI2021DHS","35-39",0.861208985150483,0.0239720653761979,0.114818949473319,1243,42,143,0.857732404656036,0.0277115083749373,0.0862221900517503,0.0283338969172761,0.114556086969026,1284,47,123,34,157,1,1.02783536376134,1.13332298135888,1.16115834512022,1.03230787157453,1.13355690696443,1.16586477853896,1.03303349245461,1.10052341450983,1.13283128608436
"CI2021DHS","40-44",0.811380235076514,0.0360905121859411,0.152529252737545,419,15,77,0.802981350776203,0.0264476440032661,0.143502911917116,0.027068093303415,0.170571005220531,392,14,77,13,90,1,1.04448039356361,1.18798739005907,1.23246778362268,1.03293680977485,1.21242212543996,1.24535893521481,1.03370949185464,1.17871263358532,1.21164944336017
"CI2021DHS","45-49",0.557262348600317,0.00397735535066973,0.438760296049013,49,1,23,0.615952492336439,0.00582269953103936,0.339350151651083,0.0388746564814383,0.378224808132521,34,1,10,2,12,1,1.00713731218457,1.78734961576186,1.79448692794644,1.00945316335835,1.61404866907484,1.62350183243319,1.06311307603283,1.55093559304201,1.56038875640036
"CO2015DHS","15-19",0.841249782192165,0.0131303969291126,0.145619820878722,1529,11,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01560820247097,1.17309938612912,1.18870758860009,NA,NA,NA,NA,NA,NA
"CO2015DHS","20-24",0.867292936179185,0.00744853296736891,0.125258530853446,2731,19,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00858825508274,1.14442471007001,1.15301296515275,NA,NA,NA,NA,NA,NA
"CO2015DHS","25-29",0.84069152363411,0.00525943205694634,0.154049044308944,2099,16,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00625607837011,1.18324086775971,1.18949694612982,NA,NA,NA,NA,NA,NA
"CO2015DHS","30-34",0.799583106498174,0.00357054238552718,0.196846351116299,1382,10,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00446550503195,1.24618623069514,1.25065173572709,NA,NA,NA,NA,NA,NA
"CO2015DHS","35-39",0.81784032258173,0.00596778109112037,0.176191896327149,728,8,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00729700031454,1.2154355703213,1.22273257063584,NA,NA,NA,NA,NA,NA
"CO2015DHS","40-44",0.711362069552425,0.0327044684507314,0.255933461996844,280,5,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04597443390721,1.35977946105261,1.40575389495982,NA,NA,NA,NA,NA,NA
"CO2015DHS","45-49",0.592307413188452,0.0458568745405329,0.361835712271015,42,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.07742073375999,1.61089175015254,1.68831248391253,NA,NA,NA,NA,NA,NA
"DR2002DHS","15-19",0.86535490697596,0.00537998089143376,0.129265112132606,1919,12,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00621708023848,1.14937814657379,1.15559522681228,NA,NA,NA,NA,NA,NA
"DR2002DHS","20-24",0.86181262495928,0.00444350968020132,0.133743865360519,3263,26,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00515600439296,1.15518903005957,1.16034503445253,NA,NA,NA,NA,NA,NA
"DR2002DHS","25-29",0.844487833723254,0.0068906700455128,0.148621496231233,2259,28,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00815958474515,1.17599009754347,1.18414968228862,NA,NA,NA,NA,NA,NA
"DR2002DHS","30-34",0.826248076403053,0.00718621499341845,0.166565708603528,1333,19,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00869740601963,1.20159285493123,1.21029026095086,NA,NA,NA,NA,NA,NA
"DR2002DHS","35-39",0.826782132187136,0.0105359732619561,0.162681894550908,588,10,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01274334900548,1.1967651310032,1.20950848000868,NA,NA,NA,NA,NA,NA
"DR2002DHS","40-44",0.671535086014198,0.0152686426400722,0.313196271345729,145,5,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02273692463442,1.46638854449834,1.48912546913276,NA,NA,NA,NA,NA,NA
"DR2002DHS","45-49",0.73816411972485,0.00338572233851919,0.258450157936631,17,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00458667963946,1.35012560354866,1.35471228318812,NA,NA,NA,NA,NA,NA
"ET2005DHS","15-19",0.964367412423583,0.0138900279774801,0.0217425595989369,1112,14,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01440325315698,1.02254592940288,1.03694918255986,NA,NA,NA,NA,NA,NA
"ET2005DHS","20-24",0.958571279611198,0.0118397725544106,0.0295889478343917,2271,22,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01235147850373,1.03086775961658,1.04321923812031,NA,NA,NA,NA,NA,NA
"ET2005DHS","25-29",0.973856669770758,0.00503325280184692,0.0211100774273952,2180,12,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00516837123787,1.02167678066256,1.02684515190043,NA,NA,NA,NA,NA,NA
"ET2005DHS","30-34",0.965763418630568,0.00794278955375728,0.0262937918156747,1502,14,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00822436364904,1.02722591403696,1.035450277686,NA,NA,NA,NA,NA,NA
"ET2005DHS","35-39",0.944664386132156,0.0140477763445843,0.0412878375232602,893,13,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01487065306029,1.04370635553682,1.05857700859711,NA,NA,NA,NA,NA,NA
"ET2005DHS","40-44",0.933556069090534,0.0261784899038744,0.0402654410055921,395,8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02804169001802,1.04313125085761,1.07117294087563,NA,NA,NA,NA,NA,NA
"ET2005DHS","45-49",0.908705565993646,0.0389147374955901,0.0523796965107641,78,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04282436352532,1.05764209934544,1.10046646287076,NA,NA,NA,NA,NA,NA
"ET2011DHS","15-19",0.948580010911279,0.0134128089893785,0.0380071800993429,896,11,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01413988154409,1.04006744782955,1.05420732937364,NA,NA,NA,NA,NA,NA
